Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
41,23,59.56796949527516,91531,3,0.8766735409859754,3,0,0,0,0,1,0
49,21,84.74639629789729,90745,2,2.336682130067097,1,0,1,0,0,0,0
39,3,101.77348280362388,89877,1,0.22062416332281698,2,0,0,0,0,0,1
28,5,1.0412148253142632,94044,4,0.1990965144271284,3,0,0,0,0,1,0
28,8,30.3218098171709,95474,1,1.5613211579293282,1,0,1,0,0,1,0
39,22,110.16182300656138,94137,2,0.6980051991206628,1,0,0,0,0,1,0
29,17,11.674909043002074,94494,1,0.17250409499176156,3,0,1,0,0,0,0
54,37,16.232707713022137,91140,3,0.3846805728915912,2,0,0,0,0,0,0
30,19,90.8184575268395,91848,3,2.414601325655462,3,0,0,1,1,1,1
61,25,54.79280345604383,92624,3,0.8265309006807955,2,161,0,0,0,1,0
38,24,58.827724405018216,94531,4,1.6379505474152998,3,0,1,0,0,0,0
28,41,73.88463386073197,91895,1,0.3999597678064464,1,0,0,0,0,1,0
31,31,13.657687616757766,94345,3,0.41880601893729197,3,94,0,0,0,1,0
28,3,80.49450477801373,95363,2,0.07887684037087905,1,0,1,0,0,0,0
54,26,108.52241350489588,90012,1,5.201268075442596,1,0,0,0,0,0,0
46,29,81.21555811202342,92714,4,0.222211263207174,3,109,0,0,0,0,0
24,23,55.03848448145566,94362,2,2.056445254824247,1,118,1,0,0,1,0
26,0,127.4432600049995,95200,3,3.1574926579868876,1,142,1,0,0,0,0
59,35,55.29241744858236,95220,4,0.769611222900439,3,172,0,0,0,0,0
61,15,64.43918937947838,92105,3,1.9467484863888895,1,139,0,1,0,0,0
30,20,138.43094394781997,93476,1,1.5010585580690199,1,0,1,0,0,0,0
48,15,44.42349277457897,94303,4,3.4744812995292715,3,0,0,0,0,0,1
57,30,181.68653278534293,89865,4,1.846324000538977,3,0,0,0,0,0,1
32,37,111.64878416261013,93187,2,3.800013866122515,3,0,1,0,1,1,1
43,19,69.15411676447589,94035,1,0.1281062556450583,1,0,1,0,0,0,0
40,25,49.06716234934545,94467,4,0.2260738138806897,2,0,0,0,0,0,0
53,21,90.72658090251774,92101,2,2.4507197460172514,3,0,0,0,0,0,0
40,24,79.31060451135018,94031,1,1.2161949140187018,1,0,0,1,0,1,0
61,39,145.0181371930662,94297,1,2.1862169989760303,1,503,0,0,0,1,0
31,20,157.08864714946205,90281,3,2.714649679069854,1,0,0,0,0,1,0
46,12,147.98703536877306,90033,3,2.2690856581359413,1,0,1,0,0,1,0
33,28,100.34379979850854,92792,1,0.008754428061642283,1,0,1,1,0,0,0
57,44,21.364208287310042,94553,4,2.1689190900074036,3,0,0,0,0,0,0
56,39,107.14041511714433,92802,2,0.33309224651900693,1,0,0,0,0,1,0
36,15,123.97603290957339,93865,4,8.537905980412742,2,0,0,1,1,1,1
58,36,39.42884598517072,94541,3,1.0586466725612738,3,0,1,0,0,1,0
54,20,21.953334329984937,94455,2,1.5144065616961457,1,0,0,0,0,0,0
20,5,28.452968921535327,91799,3,1.4524638067011564,1,116,0,0,0,1,0
42,26,85.43221282829653,90052,1,2.4039709405504857,1,0,0,0,0,1,0
44,30,164.914930275616,92064,2,5.736100747547197,1,0,0,0,0,1,1
30,4,71.82190467235748,95496,4,3.86107238489706,1,0,1,0,0,0,0
61,26,42.024423948799985,92500,2,0.1566647519657225,1,173,0,1,0,1,0
34,31,42.937443011560376,94391,2,0.2037513837975018,1,0,0,0,0,0,0
42,19,48.14551176142377,92066,2,1.920750993975211,2,0,0,0,0,1,0
51,11,57.32268014163894,95574,4,2.6762308825228445,3,0,0,0,0,1,0
38,1,111.1487168458683,92618,4,0.2310379370181479,2,0,0,1,0,0,0
48,19,93.984822294818,95070,4,2.279765213205507,1,0,0,0,0,1,0
50,18,46.10592816937801,94313,1,0.5773527135177587,1,149,0,0,0,1,0
56,40,92.67503155074638,92000,1,1.929921098596135,3,226,0,0,0,0,0
49,23,59.944029798960585,94206,3,1.6619631254080822,2,240,1,1,1,1,0
43,26,151.82236125739595,94877,3,2.419582380447418,2,0,0,0,0,0,0
20,21,11.703446998632897,91031,4,0.300065140067157,3,101,0,0,0,1,0
47,17,96.81766188519333,94560,1,0.04205534000799993,3,0,1,0,1,1,1
57,30,41.62138361480385,91764,3,0.3648668028677968,3,173,0,0,0,1,0
29,30,9.583412157034026,93994,4,0.29007111777842076,3,118,0,0,0,0,0
44,25,25.56432508899366,92051,1,1.3103206762292503,1,0,0,0,0,1,0
42,11,64.66069281975304,90012,4,-0.0,1,0,0,0,0,0,0
65,22,129.16694223645666,94457,4,2.2041088026444684,2,0,0,1,1,1,1
44,17,44.504388542018866,93802,4,2.042154674049791,2,0,0,1,0,1,0
52,21,77.62978095467778,90106,1,0.27214163313814566,2,0,0,0,0,1,0
59,39,12.940902143605557,92411,2,0.29024365803398133,3,109,0,0,1,1,0
62,32,45.690880243876386,92781,4,1.798414598916739,1,0,1,0,0,0,0
55,37,42.854896847693716,91989,4,1.76691391874036,3,171,0,0,0,0,0
27,0,111.04562749768273,94059,4,0.4059069413394438,2,0,0,0,0,0,1
61,38,28.757220379535486,89778,3,2.4373720394347336,3,175,0,0,0,1,0
44,25,15.698071267705497,94922,3,0.24554612874121595,3,0,0,1,0,0,0
51,21,105.56553580394491,90172,1,2.3031478808127006,1,0,0,0,0,0,1
29,9,81.29313161522099,92108,1,3.156576742243516,3,0,0,0,0,0,0
23,18,76.27133658998423,94113,1,6.516153943139442,1,0,0,0,0,0,0
38,22,21.949356642726098,94460,4,0.09452031762862201,2,0,0,0,0,0,0
47,18,35.87696724375265,92106,1,1.4792031621351254,3,0,0,0,0,0,0
62,8,70.39946638438298,90200,3,1.8174308879320606,3,0,1,0,0,1,0
36,13,92.30081445682667,95344,1,1.5146688965989878,2,142,0,0,0,0,0
54,22,78.90935511591636,92097,1,2.0709968138278847,1,0,0,0,0,1,0
58,33,74.58856263818848,94181,1,0.13505742486274208,1,91,0,1,0,1,0
53,43,29.17283732152105,94558,1,1.7179674535932552,2,0,1,1,1,1,0
36,24,159.75855512408367,92115,1,5.98311410674154,1,0,0,0,0,0,1
53,4,139.68651115544623,92002,1,5.6009822370714,1,370,0,0,0,1,0
34,15,30.609074418200237,92423,1,4.43446691946911,3,0,0,0,0,1,0
57,17,110.84837274771469,92136,4,5.191920262650077,1,0,0,1,1,1,0
48,18,99.72705479282774,94294,3,2.662750438265761,1,0,0,0,0,0,0
38,5,79.62711658145676,95700,1,1.8495341121293145,2,163,1,0,0,0,0
29,20,54.62835148371124,92446,1,1.7839543990006446,1,0,0,0,0,1,0
34,9,73.57059902126831,92219,4,1.8910375222464242,1,162,0,1,1,0,0
25,3,10.241882382705938,95025,1,1.1529985248547803,1,0,1,0,1,1,0
39,22,25.68939434221269,91861,2,0.17720183917100885,3,0,0,0,0,0,0
59,35,18.14976486501236,90928,1,0.5919997078521733,3,0,1,0,0,0,0
61,39,173.8260461324269,91337,2,1.9878326749725446,3,151,1,0,1,1,0
24,16,32.995731121219336,91413,3,1.2466166032016255,3,151,0,0,0,0,0
35,6,49.10049590038976,94218,4,1.3340192579978898,2,164,0,1,0,0,0
49,-1,80.67236895686597,90060,1,0.046687027829070527,3,147,0,0,0,1,0
28,2,60.13138951561244,94860,1,1.560894611845225,1,147,0,0,0,0,0
34,17,64.82676126102162,92205,2,4.003730285634287,3,92,0,0,0,0,0
53,36,117.9421328409588,94198,4,2.298354206221233,2,0,1,1,1,1,1
55,39,18.445079542500938,91312,3,0.7473340828436097,3,99,0,0,0,1,0
56,37,15.323511216794452,94494,4,0.05372257331319896,1,115,1,0,0,1,0
23,2,89.05330481662105,90949,3,2.211461330379573,3,295,1,0,0,1,0
60,21,36.91853905259108,94609,3,0.18860835371072993,3,106,0,1,0,0,0
59,29,61.87369409095888,94404,3,0.8161360406032463,2,0,0,0,0,0,0
46,18,46.127308160237,92344,2,1.9819866872475491,3,177,0,0,0,1,0
57,4,45.3223761995756,90362,2,2.798381708417312,3,0,0,0,0,1,0
39,5,179.0673782143797,94032,1,2.767561687897014,1,220,1,0,1,1,0
36,20,178.96020299465383,94600,3,1.8095715768266776,1,0,0,0,0,1,0
56,20,26.057710593259657,90189,3,2.050545171326451,3,120,1,0,0,1,0
56,38,100.03719026929589,92149,2,1.964559938993414,1,0,0,0,0,0,0
40,19,0.3960394409478205,91520,2,0.1528686004958102,2,106,0,0,0,0,0
28,7,59.51400372290943,94755,4,0.18671074671350962,2,0,0,0,0,0,0
53,4,109.41379069248715,91825,1,1.863215521872426,3,0,0,0,0,0,1
51,33,64.85365475565061,91760,2,0.815022560865382,1,0,0,0,0,0,0
24,21,32.206352727553956,94147,3,0.04664951770221948,3,0,0,0,0,0,0
46,27,55.38113729532661,92374,3,0.8498828907419975,2,108,0,0,0,1,0
30,25,12.10593504584474,94734,2,8.598179439509751,1,0,0,0,0,0,0
25,9,111.42136362004338,92169,2,2.9717543049954016,1,210,0,0,0,1,0
22,37,5.1438839226878095,91373,3,0.13452166566448054,3,109,0,0,0,1,0
60,33,27.06503558741564,91231,2,0.369180758208983,1,0,0,0,0,1,0
45,23,144.27986422354633,94399,2,0.2797335189642707,1,0,1,0,0,0,0
43,16,83.74584769466861,95240,4,4.423786707038336,1,0,0,0,0,1,0
41,17,123.21716289752536,94867,4,4.451395400438835,2,385,1,0,0,0,1
30,28,127.68858649323018,94092,3,2.0273357770666998,2,163,0,1,1,1,0
54,3,41.86807726882166,94029,3,1.8369296871721295,1,149,0,0,0,1,0
38,6,89.98078065308964,92113,2,2.55303629666971,1,387,0,0,0,1,0
50,27,156.37421733949773,94875,2,1.1046298753544428,1,0,0,1,0,0,0
48,24,45.79674515414043,91573,2,0.2509404620246085,1,102,0,0,0,1,0
43,17,29.092646164176067,93890,4,0.2734907107304805,2,0,1,0,0,1,0
29,20,67.5632580818078,93348,2,2.1968621228105567,2,154,1,0,0,0,0
58,28,90.77532085619922,94466,4,1.6596078408273192,1,0,0,0,0,0,0
32,24,17.126219805082133,92283,4,0.24458401210457592,3,93,0,0,0,0,0
51,20,162.98641305728316,94385,2,5.970607202969942,2,0,0,0,0,0,0
36,16,29.167741478281087,94586,1,0.48943579422810424,3,0,1,0,0,0,0
48,12,25.624178741672154,93948,3,0.12251112100374573,3,0,1,0,0,0,0
44,17,84.2945560072638,94538,1,3.6750952267324513,3,0,0,0,0,1,0
60,37,86.21633023379744,92774,2,2.1819873291036043,1,223,0,0,0,0,0
38,11,68.21681295869752,94675,3,3.264319239441667,1,0,1,0,0,1,0
57,35,78.55638252785407,94203,1,1.282248458603489,1,0,0,1,0,1,0
49,14,45.47770709074775,92123,2,2.0381810506642375,3,158,0,0,0,0,0
56,34,23.522828453038652,91975,2,0.09208772865647585,3,0,0,0,0,1,0
37,35,87.95662400310404,90049,1,2.6766542029645346,1,0,0,0,0,1,0
34,7,62.39445617586203,92148,1,2.1492882825742434,1,0,0,0,0,1,0
41,22,25.821954219058835,94722,3,0.4272368914263345,2,0,0,0,0,1,0
53,14,58.06841346867887,92914,3,2.2830762701121996,3,0,0,0,0,0,0
36,22,43.98977538114226,94067,1,1.2218706687415142,1,0,1,0,0,1,0
47,26,78.67315229893535,91566,3,2.9598462738075573,3,0,0,0,0,1,0
54,27,75.84484387542919,92058,4,1.2745095574893566,3,0,0,1,0,0,0
49,14,18.75030251055551,92243,4,0.2485278547731704,1,173,0,1,0,1,0
38,24,152.13238758873592,90029,4,7.781847460018204,2,0,0,0,0,0,1
48,25,64.1735562963018,94161,4,2.657931621325308,1,0,1,1,1,1,0
34,31,68.00377526385489,90697,1,0.2871678415533667,1,0,0,0,0,0,0
58,35,21.965630427070707,92109,4,2.024146113824837,2,77,0,1,0,1,0
56,40,14.63017618207047,91565,4,0.06897672481460293,3,102,1,0,0,1,0
54,31,24.209113801087366,94355,4,0.246330262553496,3,0,0,0,0,1,0
42,16,13.731626412729572,94652,2,3.1406522035124844,1,0,0,0,0,0,0
41,25,81.82130302469463,94163,1,1.9317094989228596,1,0,0,0,0,1,0
37,33,29.506494634568725,94839,1,1.5945160488278391,1,140,0,0,0,1,0
50,22,8.621235543185431,94753,1,0.8436005093423411,1,0,0,1,0,0,0
31,21,63.91380183591322,96112,4,3.3382587885024977,1,141,1,0,0,1,0
27,4,173.1831342851672,94202,2,3.929920411476089,1,152,1,0,0,1,1
55,36,32.94959710386836,92121,3,1.9914872172486469,3,197,0,0,0,1,0
61,37,101.43121782025796,91475,2,1.226521816654285,3,240,1,0,0,0,0
35,22,83.10599852943031,94156,1,3.025358785228944,1,0,0,0,0,0,0
46,34,185.5864721776728,95954,2,0.39955975628324447,3,109,0,0,0,1,1
31,27,167.27195188175054,90858,1,0.14714107357084827,1,134,0,0,0,0,0
39,21,62.964551809981614,90143,1,0.2828680703625084,1,0,0,0,0,1,0
37,11,79.63400145808623,94198,1,0.1742575603021299,1,0,0,0,0,1,0
57,37,18.787620737418514,90998,4,0.4861820886874162,2,0,0,0,0,0,0
51,27,74.41788116704296,92192,1,0.2288200711033066,2,111,1,0,1,1,1
33,30,55.43871046091495,94321,4,0.7021499381435801,2,137,0,0,0,0,0
35,17,120.01243951985829,90079,1,-0.0,1,0,0,0,0,0,0
56,37,41.834333077629566,94385,1,0.8136147607511084,2,0,1,0,0,0,0
39,37,32.51055852003906,94218,4,0.5122925563064733,1,0,0,0,0,0,0
60,37,108.65797364967456,92954,2,2.5710564547246193,1,0,0,0,0,1,0
54,38,55.98298457584969,93960,4,0.5933810108031499,3,0,1,0,0,1,0
29,0,46.259281764108884,94575,4,2.9355322153208316,2,0,1,1,1,1,0
28,20,63.93192653097689,94481,1,0.061246781863876665,1,0,0,0,0,0,0
49,34,23.008504763550135,94557,3,0.1267186419222357,2,0,0,0,0,0,0
54,39,32.168342132680664,94229,4,0.027274487761922872,2,0,0,0,0,1,0
40,3,38.31928587291893,89991,3,1.0201265961607344,2,0,0,0,0,1,0
27,23,43.300082176763084,91516,2,2.782244085321762,3,104,1,0,0,0,0
36,17,24.59215954884056,95484,2,0.6908020070321028,1,0,1,0,0,1,0
59,34,40.31242247275365,94400,3,0.6248343899258406,2,0,0,0,0,1,0
25,6,49.81539327399348,94879,1,1.372334805061881,1,156,1,1,0,1,0
33,18,144.8461024932749,95519,3,1.9070759909110886,2,0,0,1,0,0,1
58,35,141.90349235151314,94463,2,2.376026866703221,3,0,0,0,0,0,0
29,1,44.906530982909004,95416,3,1.272391956673069,3,162,1,0,0,1,0
44,6,155.63457461027494,92085,3,2.6672223517003704,1,0,0,0,0,1,0
54,35,21.97758499311559,93950,1,1.008796301043354,1,0,0,0,0,0,0
26,9,9.590146636257948,91735,4,2.236050189800575,3,184,0,1,0,1,0
43,31,186.661377189418,91864,2,0.1181327362704856,1,0,0,0,0,1,0
57,11,69.35982890397851,94629,3,1.6627460451221259,1,0,0,0,0,0,0
42,8,75.94611704998425,94047,4,1.9396040171199482,1,0,0,0,0,1,0
55,34,19.6998226247637,92253,2,1.9248494652410284,3,96,0,1,0,1,0
55,38,33.91104425198066,91988,2,2.8204446364914633,1,93,0,0,0,1,0
55,33,39.210299994571166,95521,2,2.524765692751527,1,0,0,0,0,0,0
32,9,136.20047371194053,92922,2,3.4679050509001135,2,270,0,0,0,0,1
32,30,50.081185734137144,94570,3,0.9908391882019778,1,152,1,0,0,0,0
33,10,46.75734936505228,94448,4,0.16844541837144789,2,0,0,0,0,1,0
37,24,43.41041086064838,92028,2,2.346370265143013,3,93,0,0,0,0,0
58,37,48.35677760188195,92247,2,3.346386909910356,3,181,0,0,0,0,0
63,5,64.82338976722914,95596,3,2.312683514827797,2,0,0,0,0,0,0
54,26,39.32005132747255,91278,4,0.9074941629927202,2,0,0,0,0,1,0
57,35,80.34864539278698,92063,1,1.6824578956709453,3,0,0,0,0,1,0
33,23,159.69522501036457,94513,1,0.05296637218977973,1,161,1,1,1,1,0
41,40,17.8068654968513,94051,4,0.0885796903120144,2,93,0,0,0,1,0
48,25,61.27554524683916,94580,1,1.498493729034816,3,155,0,0,0,1,0
30,3,37.972084816952425,90250,3,1.1153392391626058,2,0,0,0,0,1,0
50,11,27.274939665193944,95488,3,0.9227473667241586,3,0,0,0,0,1,0
47,26,128.13194655634695,94242,2,2.406915004683461,1,0,1,0,0,0,0
58,34,58.9830638840217,91253,2,1.6796597720046202,1,0,0,0,0,1,0
33,19,28.15588910434489,94078,3,0.5978983685658494,2,0,1,0,0,1,0
56,19,18.872381648038562,94759,4,2.4913193048261792,3,0,0,0,0,1,0
34,27,44.77156394272169,91445,3,0.8178250168704637,2,165,0,0,0,1,0
56,31,54.08153776433326,94430,3,1.3893837699541138,3,0,0,1,0,0,0
23,7,60.63413248487444,91736,4,1.8043176492358248,1,191,0,1,0,0,0
49,7,81.78715494751124,95394,3,1.2807182858886015,1,0,0,0,0,1,0
44,18,114.27805553232085,90334,2,1.9444001135912896,1,0,0,1,0,0,0
37,21,39.776604153216155,94471,3,0.2170850427383777,3,0,0,0,0,1,0
31,2,33.231250408307105,94943,2,1.8466161475817375,1,0,0,1,0,0,0
57,43,95.75474950241106,90672,1,2.5331753637192818,1,450,1,0,0,1,0
52,8,110.16406154859419,92010,2,2.3034957679084758,1,0,0,1,0,0,0
55,33,106.21152111745519,94476,1,1.5290659173092376,1,240,1,0,0,0,0
54,40,22.217678111760737,92065,1,0.5647187745192956,3,90,0,1,0,1,0
49,27,20.855756304395335,94819,3,0.9013857100111278,2,0,0,0,0,1,0
46,25,124.64171891867645,92192,1,3.5560518957204694,3,274,0,0,1,1,1
39,21,27.899558443603016,95422,1,0.0898366888724571,3,0,1,0,0,0,0
32,3,100.68726861481959,92818,1,2.1786923322515426,1,0,0,0,0,0,0
62,38,61.5764129426266,91300,4,0.21292155111962519,2,0,1,0,0,0,0
34,30,42.44380421777597,93589,1,1.1399124672879486,1,0,0,0,0,0,0
42,26,106.2024196515239,91669,2,2.24415733976507,1,0,0,0,0,1,0
33,30,169.49934118258614,90125,1,2.328770073284666,1,0,0,0,0,0,0
39,13,54.127936567833,92109,4,4.192547086618306,1,103,0,0,0,0,0
46,23,30.04139942237423,94138,4,0.7590316801083739,2,0,1,0,0,0,0
56,23,42.79601029488474,92239,2,2.0246347929552244,1,99,0,0,0,1,0
53,22,119.04616681276448,90112,4,1.8878151412180482,2,0,0,0,0,0,0
60,43,55.15324252804106,92915,4,1.7135802477774074,3,245,0,0,0,0,0
52,17,69.60595326278437,93963,4,1.6383583049041244,3,150,0,0,0,1,0
46,20,162.9407423514108,93942,2,1.5011499188905493,1,0,1,0,0,0,0
34,8,21.212659605398123,91400,1,0.3152416432444636,2,0,0,0,0,0,0
60,37,29.383873086518506,92206,2,1.7080274190503006,3,160,0,1,0,0,0
54,34,97.75159303968788,89813,1,4.838042212330707,1,0,0,0,0,0,0
32,23,156.02709681498854,91773,3,2.2355489537136437,2,0,0,1,0,1,1
31,4,35.96753515837554,94325,4,2.6425991818653776,2,0,1,0,0,1,0
23,19,43.52371279577272,91292,3,0.6611863312282598,2,0,0,0,0,0,0
39,26,153.63937661311132,94240,3,1.8729909802697304,1,0,0,0,0,0,0
39,27,58.53714358688443,90127,3,2.887231347965499,2,0,0,0,0,1,0
49,18,174.36866354725873,94255,3,3.0918289524301974,2,0,0,0,0,0,1
52,19,125.77259347649661,92123,3,3.5910556853231492,2,0,0,0,0,0,1
28,8,45.62953655588482,95239,3,1.3643373082491053,2,0,1,0,0,0,0
56,26,153.80654231757484,95293,3,6.484789288510386,2,301,0,1,1,1,1
47,1,28.698460217823804,94313,1,1.8137649611401727,1,0,0,1,0,1,0
50,5,93.28217318419982,91535,1,0.34658754874176845,1,0,1,0,0,0,0
27,2,36.333306241155654,94863,1,0.9314515051589025,2,0,1,0,0,1,0
43,29,16.506396534068177,94502,1,0.2942835354889741,1,0,1,0,0,1,0
56,23,76.35039380371953,94168,1,0.08104455971609759,1,0,1,0,0,0,0
32,20,115.9009971883862,90325,3,4.499639637878299,2,0,1,0,1,1,1
56,37,22.461485958810947,94393,1,0.4251327585761331,1,157,0,0,0,1,0
52,35,49.757128356044014,94850,3,0.409407130757105,1,0,0,0,0,0,0
26,24,74.21348133245014,90445,4,0.7408284592667105,3,132,1,0,0,0,1
60,34,74.80425353275696,94099,2,2.610257124139465,1,0,1,0,0,0,0
32,7,71.56164653670083,94203,4,1.9979631121556287,2,0,0,0,0,0,0
41,10,160.06303907882094,90336,3,3.519515402552341,3,0,0,0,0,1,0
42,20,32.7695556392791,95045,3,0.7094260309514071,2,145,1,0,0,0,0
54,33,17.99299483255647,92133,4,1.6846372848395603,1,0,0,0,0,1,0
52,30,56.91359901977779,94667,4,0.18919116163159888,3,164,0,0,0,1,0
55,32,9.207017294184837,92685,2,0.20661338335832302,2,118,0,0,0,1,0
40,28,66.91590154554369,90006,4,0.1607220634712947,2,0,0,0,0,0,0
42,24,28.537093178888412,95303,3,1.672897339807189,2,0,0,0,0,0,0
65,30,29.529607097554226,94355,3,1.478652629373506,1,0,0,0,0,0,0
36,15,52.719968575320635,90272,1,1.1000787466754542,1,152,0,0,0,1,0
53,14,122.49311543389243,94314,1,2.5719292665853724,3,159,1,1,0,0,1
61,38,12.296954078821267,94678,3,1.8266831335110134,3,0,0,0,0,0,0
27,18,37.25105787068162,95885,3,0.09192353631176786,1,0,0,0,0,0,0
56,37,81.10755274420912,91973,4,1.8810262588839728,1,0,0,0,0,1,0
44,23,53.576147185884906,91026,1,0.27717002046203465,1,0,1,0,0,0,0
32,0,27.096070944157002,91476,4,0.22337960261934908,1,128,0,0,0,1,0
42,24,28.643769453343733,94065,2,0.3740705586623101,1,0,1,1,1,1,1
28,-2,31.811437181374032,91984,4,6.446144627159409,1,0,0,0,0,1,0
51,26,50.951028596349914,92450,3,1.0245362391783268,2,0,0,0,0,1,0
60,14,10.938956415089002,94400,2,1.3322936101573548,1,0,1,0,0,0,0
35,22,89.15362504349147,92102,1,5.48912270934464,1,218,0,0,0,1,0
37,20,146.02229325245847,90185,1,5.476493302875603,2,371,0,0,0,1,0
51,15,56.35783946563093,94012,3,0.5696791672595258,1,0,0,0,0,0,0
29,10,52.85698571489401,95571,3,0.6548734907402989,3,0,1,0,0,0,0
35,24,41.578712891672005,95154,2,1.9665379910230576,3,0,0,0,0,0,0
35,26,149.96168633061723,94443,3,8.377559232865373,1,0,0,0,0,1,0
28,22,168.36273172709153,94117,1,6.953537853724949,3,0,0,0,0,0,1
34,32,61.9809581576746,91071,3,1.0071295877214634,1,0,1,0,0,0,0
50,22,134.2326358267313,92199,4,1.7843259655750274,2,0,0,0,0,1,0
48,5,117.44025045578792,95417,1,2.5449663078542515,1,153,0,0,0,0,0
50,21,130.17422339218342,92348,4,0.3229000577318264,1,0,0,0,0,1,0
30,23,35.15352401343274,92580,2,0.2490509297842256,1,138,0,1,0,1,0
35,25,41.44240617774317,94276,3,2.414778365897331,3,0,0,0,0,0,0
42,24,85.05324663936187,94307,2,2.1118899539436042,1,0,1,0,0,0,0
53,36,43.37026563480233,94175,2,0.3031360355114472,2,0,1,0,1,1,0
60,32,41.206045592876265,94284,2,0.7295123013602696,3,106,1,0,0,1,0
46,25,54.53509643079406,90127,1,0.6921870047272423,1,0,0,0,0,0,0
32,6,103.33616429478393,92810,2,1.8931178239563637,3,260,1,0,0,0,0
48,33,83.70095915473725,92057,3,2.0244096996965304,3,0,0,0,0,1,0
51,30,19.641688940611292,94182,4,0.9194130797154312,3,0,1,0,0,1,0
32,7,25.83853798944797,94227,4,1.99857630877282,2,174,1,1,1,0,0
46,33,50.59686439370751,94116,2,2.0375863243076773,3,169,0,1,0,1,0
46,35,89.84913590489357,94953,1,0.2319197100334227,2,148,1,0,0,0,0
29,7,85.3642951109693,94228,3,2.541374558499452,1,0,1,0,1,1,1
36,38,137.51896576738176,94756,3,0.08757736053121801,3,0,0,0,0,0,1
49,21,27.967099391290308,94080,4,0.18197370052077777,2,0,0,0,0,0,0
42,32,29.426756801386837,89994,3,0.8422205768436588,3,101,0,0,0,0,0
53,18,37.40654183832314,94113,4,0.07845996025645596,3,168,1,0,1,1,0
36,33,78.02394866413917,94083,1,0.14752354767801967,1,0,0,1,0,0,0
26,4,32.823582513016696,93744,4,2.5484569613463384,1,193,0,1,0,0,0
37,19,25.521887647975486,89965,3,0.12021378619704137,3,0,0,0,0,1,0
46,13,122.22112924013035,90257,3,5.587574091039774,2,0,0,0,0,1,1
44,28,20.041846667863062,93332,3,0.05804526145073696,1,110,0,0,0,0,0
48,23,42.24822070984355,94570,3,2.2497326095141252,3,0,0,0,0,0,0
46,11,92.0631692454254,94367,2,2.3286276029715465,1,0,0,0,0,0,0
35,18,46.848107776333585,94062,4,1.5880119161498047,3,186,1,1,1,1,0
59,30,44.905716956625255,90372,3,2.1230034487269487,3,131,0,0,0,1,0
47,30,148.72790070929534,94133,1,2.538649769668615,3,0,1,0,0,0,0
33,20,184.7204078573356,94103,3,0.09858022512364095,1,0,0,0,0,1,0
