Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
25,25,38.529691664884574,90115,1,0.7590532710010502,1,0,0,0,0,1,0
39,16,190.51635442742665,94296,1,-0.0,1,0,1,0,0,0,0
28,37,109.96422161320771,94350,4,1.1144443281556469,3,144,1,0,0,0,0
44,5,27.704967578854273,91417,1,0.1387236055389427,3,112,0,0,0,1,0
52,38,66.68830353739241,94137,4,0.32331621516799114,3,172,0,0,0,0,0
57,35,36.52550078725961,94249,1,0.3319335328673765,1,0,0,1,0,1,0
44,20,186.52677990505575,92105,1,1.592220007269947,1,0,0,0,0,0,0
41,2,135.40411683084758,94430,1,2.148879478771864,1,0,1,0,0,1,0
34,7,29.041705759729027,92723,2,1.6880351308713615,3,100,1,1,1,1,0
25,15,1.9863643843769019,90754,3,0.3069797327186985,1,0,0,0,0,1,0
37,5,70.10212832345505,94192,1,1.9080002590120113,1,198,1,1,1,1,0
44,25,35.30675902083982,92006,1,1.5047009107156093,2,0,0,1,1,1,0
47,11,56.52039881714043,94180,1,0.8086377792734449,1,0,1,0,0,0,0
52,34,11.976162343735144,94611,2,0.7896818138719786,3,0,0,0,0,1,0
55,21,76.23625799791228,94195,1,0.15476520265165972,1,0,0,0,0,1,0
32,9,93.02994863167893,95306,4,2.498174514087325,3,0,0,0,0,1,0
34,19,27.7835653653961,94590,1,0.9454042183257352,3,96,0,0,0,1,0
44,34,29.51615261607305,94672,4,0.9131743438117326,2,0,0,0,0,1,0
56,30,36.159963241044665,91957,4,1.873065105112088,3,0,1,0,0,1,0
31,2,44.93508067084912,95702,3,1.6227096806758885,3,187,0,0,0,0,0
50,5,38.35506641676919,91528,1,1.314666810537239,1,133,0,0,0,1,0
31,19,147.13427454365421,94703,2,6.896784614871001,1,467,0,0,0,1,0
55,34,46.19102981163014,94631,4,1.4747103974476037,3,0,0,0,0,0,0
61,40,64.95398778139565,94347,1,0.8173452619546688,1,0,0,0,0,0,0
40,14,80.17569281372852,90199,1,0.11533310133092978,1,0,0,0,0,1,0
56,37,33.12953444420354,94187,4,2.752411326464572,1,0,0,1,0,0,0
34,5,46.39967228349237,94433,3,0.7036456373481621,2,230,1,0,1,1,0
32,16,60.530644453729494,94488,1,0.2323432190054613,1,0,1,1,0,0,0
32,5,100.6879236954882,95020,2,1.8315502032403046,1,0,0,0,0,0,0
35,27,43.11834258244595,94307,4,0.21733372878697366,1,150,0,0,0,1,0
50,32,58.14181808838991,94260,3,0.1164234551868848,3,113,1,0,0,1,0
45,4,79.40193729592106,91948,2,2.079536905940793,1,0,0,0,0,1,0
30,6,115.37632111246936,93078,4,2.8240363518987217,1,428,1,0,0,0,0
64,19,70.08505542734008,92495,3,2.5643084989322515,2,0,0,0,0,1,0
55,39,16.62233456657749,94417,1,0.31783487347848816,2,0,0,0,0,1,0
55,14,138.08709014939956,93880,4,1.520949168353786,2,0,0,0,0,0,0
27,6,41.702665193560485,90296,2,2.4356730044603525,3,0,0,0,0,1,0
56,34,54.207586171817994,94743,3,0.044654452811894174,2,91,0,1,0,1,0
27,6,119.19405738453132,92160,2,3.6108983279195774,1,414,0,0,0,0,0
43,15,65.75485760056436,94893,1,1.8551739877389513,1,167,0,0,0,1,0
42,12,161.644746223787,90390,2,0.21049904195877533,1,297,0,1,0,1,0
37,11,64.02049880558194,91488,4,2.066778815022629,3,145,1,0,0,1,0
52,20,87.15461949557513,91963,4,1.8548028155522074,2,0,0,1,1,1,1
43,22,66.28128408350355,92012,1,1.8700461454178625,3,0,0,0,0,1,0
56,37,16.504177852980483,94072,4,1.1357008384081926,3,210,0,0,0,0,0
54,31,37.196918607917794,94360,4,0.8804675401358113,2,0,0,0,0,0,0
47,41,70.62014597180551,94156,1,0.5257245025429793,3,272,1,0,0,1,0
55,33,14.560925753948682,94543,4,0.6781566509227908,2,0,0,0,0,0,0
43,28,28.324047235884265,94767,2,0.406223295253644,2,144,0,0,0,1,0
43,22,14.057262167634892,89958,2,0.23374715545033697,1,0,0,0,0,0,0
43,32,164.2108675505027,91930,1,2.5905785330254223,2,0,0,0,0,0,1
30,18,58.278905812101776,95648,3,2.019232985759749,3,0,0,0,0,0,0
39,22,36.46875163123562,90119,1,0.036737538971409744,1,0,0,0,0,1,0
55,25,16.89403578731161,92130,2,0.35278084146010213,3,114,0,0,0,0,0
46,31,63.822728631891806,90186,2,0.337475418319108,1,0,0,0,0,1,0
40,37,31.869768182018902,94317,4,-0.0,3,0,0,0,0,1,0
41,33,75.99405020008793,94371,4,2.0716183981038525,1,0,0,1,0,1,0
48,22,130.31871800611324,94070,4,5.705212872426592,3,0,0,0,0,1,1
51,40,36.71606507446758,94632,4,0.9214766215724124,3,158,1,0,0,1,0
55,9,82.39856145840366,95248,2,1.8839554874838642,1,94,0,0,0,0,0
58,33,8.70534390528438,91275,2,1.3752448459077842,1,0,1,0,0,1,0
36,24,97.26893180295053,92010,1,1.1355056651617552,1,0,0,1,0,0,0
39,20,73.54328033869764,95364,3,1.8343896294318518,1,0,1,0,0,0,0
26,3,46.383251564670104,95218,3,1.6111180463202492,3,131,0,0,0,1,0
59,32,3.5314129533512357,92591,2,2.5419811131504164,1,91,0,0,0,1,0
30,39,89.73789749766027,92220,2,2.386054872916874,1,0,0,0,0,1,0
60,29,54.5088953605963,94278,4,1.0701825382832606,1,0,0,0,0,1,0
40,30,49.82139076481556,94099,1,0.6991541406113699,3,0,0,0,0,0,0
56,29,43.50242947250612,90595,2,4.109170209478877,3,101,0,0,0,0,0
59,26,145.22440342719042,90199,4,1.8497254601794397,3,0,1,0,0,1,0
33,25,41.03028295082756,91436,3,0.574126531100758,1,0,0,0,0,0,0
40,21,196.03981414321112,90187,3,2.1140400401023838,1,0,0,0,0,1,0
54,10,43.96117674176364,95184,1,1.311413531567605,1,149,0,0,0,1,0
28,5,137.58444808644444,90307,2,2.822880217501068,1,0,0,0,0,1,0
45,3,125.49145876343434,94171,2,2.3673664392954716,1,0,0,0,0,1,0
56,29,33.34764092294547,94336,2,1.5126631612457375,1,0,1,0,0,0,0
38,4,160.76245463343352,94454,4,2.390205008370436,1,401,0,0,0,0,0
25,15,48.93741309883939,94443,3,0.6773892917135425,3,135,0,0,0,0,1
27,1,55.2690501985987,91935,1,1.486287512909814,1,145,0,1,0,1,0
58,40,19.824398646069675,91933,4,0.08327919334718947,1,0,0,1,0,1,0
47,5,79.7835816652906,94533,1,0.5665760740508978,1,152,0,0,0,0,0
49,5,173.46657921709712,94319,4,5.268680404669808,1,0,0,0,0,0,0
27,1,111.37452107465846,92113,1,1.9944154126414668,1,0,0,0,0,0,0
27,30,31.46344310024829,93467,4,0.18164403860313594,1,0,0,0,0,0,0
51,19,153.7836613806224,94691,4,4.940741291585125,2,0,0,0,0,1,1
40,36,12.053481010436686,95081,4,0.24851187717676848,3,92,0,0,0,1,0
57,36,156.66840858330525,91891,2,1.9606929748755215,3,0,1,0,0,0,1
23,19,49.904021739193325,95171,4,2.3177563008851445,2,0,0,0,0,1,0
34,12,52.69699207107601,91518,3,0.3217734836752386,2,0,0,0,0,0,0
46,1,23.807216594156777,94713,1,0.6912062283603184,1,149,0,0,0,1,0
41,24,45.4393325271365,94716,3,2.0229264444101496,3,0,0,0,0,0,0
39,16,28.741464523070565,92139,4,0.02900584375046167,3,0,0,0,0,1,0
44,15,34.58954793285501,94549,2,1.729868369462566,1,0,1,0,0,0,0
58,31,21.178812721645105,94327,3,0.4067969482320897,3,0,0,0,0,1,0
62,34,43.1766324573107,94265,2,0.8816679096259383,1,0,0,0,0,0,0
44,11,25.553285534298574,91664,4,0.5846229600254209,3,92,1,0,0,0,0
52,26,122.31068157851044,90235,3,2.0355658418568763,1,0,0,0,0,1,1
59,38,128.67738798671374,91897,3,2.179053256871249,1,0,0,0,0,1,0
30,28,129.4939362628182,93608,1,5.2759809440712555,1,315,0,0,0,0,0
46,24,44.54602504551376,94743,1,3.2540515927949363,2,236,1,0,0,0,0
34,21,2.806401355281068,94314,4,0.254815321444154,3,86,0,0,0,0,0
53,42,93.1060533968494,91818,1,2.175625991777819,1,0,0,0,0,1,0
52,20,32.07473210592365,94321,3,1.6274459215672095,2,0,1,0,0,0,0
42,17,51.35567463989352,90244,1,0.13965833669745242,1,0,0,0,0,0,0
31,2,129.84871988664798,92906,4,2.5582939549108743,2,156,0,0,0,0,0
49,32,32.24046004643915,90219,1,0.479436879947035,1,0,1,0,0,0,0
30,10,111.12658312445267,92755,4,2.1597497820868576,1,0,1,0,0,0,0
28,25,6.4596324560839875,92266,4,0.3664840946881216,3,122,0,0,0,1,0
49,37,17.99452783412952,89724,3,0.07759216705911864,3,0,0,0,0,0,0
25,4,32.85708805773273,92042,3,1.8967186185702078,2,0,0,0,0,1,0
34,10,105.36456169904262,91996,3,1.8160328321465196,3,0,0,1,1,1,1
52,33,20.552941100726684,92068,3,-0.0,3,0,0,0,0,0,0
56,30,57.81863056147253,93878,1,0.299061842646833,3,150,0,1,0,0,0
39,27,39.09708280807386,94732,4,0.35141157995833994,2,0,0,0,0,0,0
33,30,78.60391752508394,92092,1,1.5867774976375766,1,0,1,0,0,1,0
42,34,85.26702050603855,92394,1,0.1589898301337347,3,105,0,0,0,0,0
42,30,69.28422097328458,93376,1,0.1564426370263443,1,0,0,1,0,0,0
28,4,25.321158837914787,92534,2,1.6550515536063797,1,0,0,1,0,1,0
27,5,94.87854122101103,89932,1,1.3322981021817681,3,239,0,0,0,0,1
46,17,21.332089844897695,94768,1,0.0888984745398651,1,0,1,0,0,1,0
27,29,51.48784628119066,92017,4,1.8841212582320006,2,0,0,1,0,1,0
50,30,36.42437283703459,95744,3,0.7024127058071767,1,0,0,0,0,0,0
27,2,55.51734766430462,94107,4,1.3437309232787937,3,164,1,0,1,1,1
25,4,36.10977182228517,93788,1,0.7220565285735947,3,0,0,0,0,0,0
49,12,2.3321179787600883,93872,4,2.2726886740305763,2,100,0,0,0,1,0
53,29,176.82375852462144,89767,1,2.941317782812641,2,0,1,0,1,1,1
56,37,66.54835002247086,92260,4,0.15844411182296847,3,0,0,0,0,0,0
48,23,44.86693308458973,92150,2,0.8634831559078104,3,110,0,0,0,0,0
28,3,36.63984706706757,91925,1,2.4913451372899402,1,178,0,0,0,1,0
48,-1,152.28537455788188,92092,3,2.8494294745651634,3,0,0,1,1,1,1
54,38,42.143702384301314,93783,4,2.429522774960669,1,0,0,0,0,0,0
63,28,34.58995979371958,94849,4,2.4690374246675244,2,0,0,0,0,0,0
37,6,81.35264420380521,90202,1,1.5840399603835906,1,101,0,1,0,1,0
57,23,39.7598792633352,90244,2,0.0935860362905181,3,0,0,1,0,0,0
48,16,27.580000576759787,92232,4,0.1550133813434318,3,112,0,1,0,0,0
45,37,34.43639624936149,91265,2,0.25328555255111307,1,0,0,0,0,1,0
33,18,130.02103176796754,94132,1,0.0630751240544285,1,0,0,0,0,0,0
54,34,20.27013151461887,91156,2,0.18283825428385736,1,106,0,0,0,1,0
41,26,21.063609043067864,91893,3,1.4629249806336508,1,0,0,0,0,0,0
54,29,50.443713490785385,95398,3,0.5371259289312342,1,0,0,0,0,1,0
46,32,129.03776423953525,90461,2,2.336470017822804,1,0,0,0,0,1,0
36,18,122.91041775705837,90012,4,0.19855456840596375,3,0,0,0,0,0,1
41,9,68.46419429793178,95225,1,1.1750249475626808,3,0,0,0,0,0,0
58,38,147.19778379456005,92972,1,5.7207013766277175,3,538,1,0,0,1,0
58,23,128.62410524061377,95001,4,1.576840827710905,2,0,0,0,0,1,0
41,25,151.72839356653841,94331,2,6.26271653059953,1,390,1,0,1,1,0
53,15,37.15996686396594,95529,3,1.4739048116500575,3,0,1,0,0,1,0
24,3,80.67870466243704,92883,2,1.589683233711371,1,0,1,0,0,1,0
56,39,35.63528765622722,92252,3,0.6960418187144481,3,0,0,0,0,1,0
36,10,74.16528849423673,94299,2,0.10256850085015201,1,0,0,0,0,1,0
54,31,11.446762050806678,95313,1,0.04368887112145248,3,102,1,0,0,1,0
33,30,124.92225120111377,92864,2,1.2001355274911107,1,0,1,0,0,1,0
40,22,174.78299506468267,94394,2,6.964380698091542,1,0,0,1,1,1,1
41,32,96.49074363308821,90048,4,2.6263070286224783,2,0,0,0,0,0,0
39,22,31.746901156975312,94662,3,0.47164874638252874,2,0,0,0,0,1,0
30,27,50.96282361334189,90109,1,2.2934858166172023,1,0,0,0,0,1,0
33,24,24.259065534747545,94365,4,1.6668725626504042,3,0,0,1,0,1,0
31,13,169.23677948808864,94732,3,3.016875852823529,2,0,0,0,0,1,0
53,8,18.78037276770522,94950,1,1.9559987977961577,2,0,1,0,0,1,0
43,34,63.485155306754045,92933,1,0.2713178102506071,1,0,1,0,0,0,0
27,20,38.90834561547793,95332,1,1.212702401570993,1,0,0,0,0,1,0
41,1,90.26421812642626,94317,4,2.378298319057866,3,156,1,0,0,1,0
29,11,86.40808105218775,91935,1,2.502600963661369,1,163,0,0,0,1,0
27,23,191.78035921260076,94727,1,5.833932824743322,1,122,0,0,0,0,0
35,12,22.51378477193885,95598,4,1.4543098203275178,3,100,1,0,0,1,0
36,21,12.055202958312751,95080,4,0.13955698452823695,2,98,0,0,0,0,0
51,23,62.06922076836489,94628,4,1.3931063699725885,2,0,0,0,0,0,0
40,22,60.80498906396912,92143,1,1.7093429334267989,3,0,0,1,0,0,0
59,34,42.78692223625588,94244,3,1.7915387155534384,3,0,1,0,0,1,0
33,25,24.68742969175454,94858,3,0.5066835639259779,2,0,0,0,0,0,0
44,27,174.17772697789005,90084,3,2.0717684518804638,1,0,0,0,0,0,1
48,32,41.42651021982562,92317,1,0.3418962579938323,2,0,0,0,0,0,0
31,6,70.29121103650307,92807,4,2.3940181671880163,2,0,0,0,0,0,0
43,18,142.86612634128147,92357,2,2.383281440074415,3,203,0,0,0,0,1
28,14,41.73701893200729,94238,4,0.6939407102649884,2,0,0,0,0,1,0
54,34,30.105559807256768,94657,3,0.17687357490596645,1,0,0,0,0,0,0
30,2,4.820029439337887,94432,3,0.1613487838673524,1,0,0,0,0,1,0
59,38,52.82257199279671,92120,3,2.605984042930578,3,0,0,1,0,0,0
27,19,10.27037314759643,94844,3,0.340404855860893,3,0,0,0,0,1,0
41,17,66.20252390680928,95502,2,1.943539556110344,1,0,0,0,0,1,0
48,14,39.147244825512644,94482,3,2.3625712174113924,3,0,1,0,0,0,0
55,23,63.235831044690705,95130,3,1.8409685835843832,3,101,0,0,0,1,0
41,28,47.775997445210386,94605,4,0.30318299338571064,1,94,1,0,0,1,0
49,3,34.768540779824164,94365,1,1.6813072686844386,1,0,0,0,0,1,0
43,31,124.75137223867932,94794,1,0.3074249702874705,1,0,1,0,0,1,0
31,7,103.68582093464943,89809,1,5.239560007903768,1,0,0,0,0,0,0
40,15,142.1254734062806,94304,1,4.914199435303191,1,0,1,0,0,0,0
44,27,32.77857904416257,94320,1,2.679989262993844,1,0,0,0,0,0,0
29,26,93.80606417160081,91935,4,0.23342016148396105,2,0,0,1,1,1,1
33,27,154.4491560293738,94452,2,5.792775979359554,1,393,0,0,0,1,0
23,7,21.982252837477045,91424,1,1.9028825408631587,1,0,0,0,0,1,0
59,36,34.202076888581495,90502,2,1.0703944759818582,3,107,0,0,0,1,0
60,41,77.33398987369608,92959,4,0.17224249582750906,3,0,0,1,0,0,1
44,25,183.99642875576652,94736,4,2.173192203966377,3,0,0,0,1,1,1
40,11,112.18023454871549,94162,1,6.218053116146704,2,0,0,0,0,0,1
34,32,28.79615766963626,94086,2,2.0964457080302807,1,0,1,1,1,1,0
61,10,75.72660063798426,94396,4,1.191976775353965,2,120,0,0,0,1,0
44,28,43.962881387511985,95580,2,0.20516062544853453,1,0,1,0,0,0,0
29,16,34.87337617927467,94354,1,0.29438193560357173,1,0,1,0,0,0,0
52,35,109.47960980044964,90320,3,0.17414236983286946,1,0,0,0,0,0,0
59,23,52.45139563615644,92168,3,2.4657788894993438,3,0,0,1,0,0,0
36,24,124.1995944648059,90246,2,0.5330861514622631,1,0,0,0,0,1,0
47,31,120.24626237601186,94189,2,1.6772907053354564,1,0,1,0,0,1,0
55,38,142.22443390644293,94175,2,0.3312524532130334,1,167,0,0,0,1,0
35,30,61.25229708510813,94929,2,2.551277461535077,3,0,0,0,0,1,0
20,25,99.82554788238551,90401,2,2.2938202359870328,1,0,0,0,0,1,0
45,17,68.53499597600972,90078,1,0.31817117569533515,1,0,0,0,0,1,0
53,39,29.779779233929425,94536,3,1.2424842666835443,2,0,0,0,0,1,0
55,39,25.665905106763127,94159,3,-0.0,3,0,1,1,1,1,0
33,28,28.042699230725905,90067,3,0.861052973268474,2,0,0,0,0,0,0
60,39,85.32773025369853,92061,4,1.93661925335423,2,253,0,0,0,0,1
34,32,4.539154577616607,94588,2,0.18308360696353643,1,0,0,1,0,0,0
51,30,105.21404713810504,94561,1,0.8580659077293853,1,0,0,0,0,0,0
42,31,160.61120846689047,91946,3,3.8508821015218535,1,0,0,0,0,1,0
41,23,152.01304639492753,95435,3,4.332903417349045,2,0,0,0,0,0,1
40,20,138.05241976058005,94182,1,4.734491002039938,1,0,0,0,0,0,0
58,39,81.80774988592641,92835,2,2.1685700901571816,1,108,0,0,0,0,0
59,15,50.117965466452446,91323,3,2.5086115709094625,2,0,0,0,0,1,1
56,39,11.52320124126493,94225,4,1.530464188598331,2,0,0,1,0,1,0
51,23,119.22958115035989,94003,1,1.6609971793502334,1,0,1,0,0,1,0
40,19,151.48219921587437,92070,1,2.671818183959957,1,0,0,0,0,1,0
46,31,31.650789204663084,91204,4,1.6410357903065322,2,0,0,0,0,1,0
47,24,65.26505662944712,90173,3,0.1508520930104993,3,163,0,0,1,1,0
23,2,80.79647741159816,92263,4,1.7251175735750288,1,137,0,1,0,0,0
56,33,58.47403494555423,90344,4,1.5350118440949507,3,0,1,0,0,0,0
32,21,133.697160897704,90267,1,3.566675484707644,1,0,1,0,0,0,0
26,5,22.46338431828522,94680,1,0.7723978883403135,1,153,1,0,0,1,0
30,24,15.298191428791604,94643,2,0.20259550832277107,3,158,0,0,0,0,0
43,23,19.94171991605737,90150,2,0.7101042361034859,3,0,0,0,0,0,0
46,21,2.3146446191446763,94740,4,0.6640018608856597,3,110,1,0,0,1,0
64,37,91.14203686149074,92469,2,0.1616486178639409,1,0,0,0,0,0,0
26,18,64.0220821097051,90176,1,1.7547084098162262,1,0,1,0,0,1,0
57,28,60.52144593175346,94199,4,0.23237078404680833,3,0,0,0,0,0,0
57,33,31.109431343224085,91989,2,2.287825921761082,1,147,0,0,0,1,0
45,11,87.02495495699094,94145,1,2.1536304965253183,1,0,1,0,0,1,0
62,13,36.97774945104366,92046,4,1.4219190922086131,2,0,0,0,0,1,0
52,34,23.93346229432646,91616,2,0.1376015757871185,1,101,0,0,0,1,0
31,3,30.350076338873595,94011,4,0.24575527703093458,3,0,0,0,0,0,0
29,5,99.97115422697019,94195,1,1.3311577759638986,1,0,1,0,0,1,0
26,24,29.00398929256412,94754,1,2.0175716743434053,2,172,0,0,0,1,0
50,35,66.4999022267999,94740,1,1.2682883497153048,3,0,0,0,0,1,0
56,12,78.11588236587643,95697,4,1.8640836197626367,2,0,0,0,0,0,0
32,4,183.16615348623796,91971,3,3.37074880353169,3,0,0,0,0,1,1
54,7,77.27055559853495,95485,3,2.8511045488076534,1,161,0,1,0,0,0
26,1,77.29245798403096,91975,2,1.9284124367161573,3,0,0,0,0,0,0
43,18,121.27029492670434,94292,4,1.8375387176976052,1,0,0,0,0,0,0
54,42,172.17516324347295,91985,1,1.3778272341210847,2,308,1,0,0,0,1
58,23,93.20598875672562,94260,4,1.5012160852822278,2,152,0,1,0,0,0
60,35,43.72936903453995,92107,4,2.0964317999450097,3,0,0,0,0,0,0
31,21,95.40697621946781,89963,1,2.408968673596326,1,0,0,0,0,0,0
27,8,24.320207813219522,94773,1,0.02210805929665094,1,0,0,0,0,1,0
41,28,140.08656500883967,94380,3,3.6159912572712027,2,0,0,1,0,0,1
25,6,-1.1408681137127417,91852,4,0.3646258219459333,3,102,0,0,0,1,0
59,15,37.747417535595794,94750,4,0.7166519550216621,2,0,1,0,0,0,1
45,11,53.51337412144967,95359,3,0.08407745435502334,1,0,0,1,0,1,0
61,17,48.24644681538453,94353,3,2.1538012401213416,1,0,0,0,0,0,0
45,20,38.9610438036605,92111,1,0.023274185901889455,1,0,0,0,0,0,0
47,31,173.03997616260563,93791,4,4.795506783878959,2,0,0,0,0,0,1
55,26,136.63554504913463,89977,3,2.0235168090541165,1,0,0,0,0,0,0
60,24,33.371784797441265,94467,3,0.848199757807347,2,0,0,0,0,1,0
54,20,24.096575996326127,94753,4,0.6608098704902379,2,0,0,0,0,0,0
39,8,98.27242494702628,90119,3,2.937196954523555,1,0,0,1,0,0,0
23,24,41.452291188121045,92037,1,2.047720415953796,1,173,0,0,0,1,0
25,20,9.797756875277592,92292,1,-0.0,1,115,0,1,0,0,0
49,25,113.55486083461427,91936,1,5.30432477991251,2,322,1,1,1,1,1
28,24,32.032297240953355,95347,3,1.3510552264630245,1,0,0,0,0,0,0
59,25,53.77415644981071,94239,1,1.8217892762583765,1,0,0,1,0,0,0
54,34,60.484421455386936,92230,2,1.9358296622141973,3,93,0,0,0,1,0
43,16,82.4763658778929,92105,1,2.744249317087062,1,0,0,0,0,0,0
46,33,104.6357490124117,94386,1,0.3417646227675557,1,0,0,0,0,0,0
34,27,10.210589732331945,94170,1,0.22363807924690438,1,0,1,0,0,1,0
50,6,178.27651568503734,89935,3,4.820296565975866,2,0,0,0,0,1,1
50,17,175.35814187330007,94424,1,5.00051292447805,3,0,1,0,1,0,1
39,35,4.600305929983211,94203,2,0.0859325733041727,1,101,0,0,0,0,0
50,16,66.29157814488099,94397,1,1.8993117512617297,1,0,0,0,0,1,0
37,10,39.554007240905534,92998,1,1.7921952281433629,1,145,0,0,0,1,0
44,41,79.94968847472,94203,4,1.9939459879100272,2,0,0,0,0,0,0
52,37,167.1274227199347,92102,1,1.322651311284862,1,0,0,0,0,1,0
51,25,200.75979751260382,92146,3,2.6171610127372675,2,0,0,0,0,1,0
64,41,74.44233801245315,92755,4,1.4715359388653115,2,0,0,0,0,1,0
37,31,177.2652990613847,94172,4,1.7475120534642548,1,0,0,0,0,0,0
58,22,112.6796116475327,90513,1,6.366980395432111,1,0,0,0,0,1,0
49,20,18.358846465125815,94271,2,0.04667119876051706,1,0,1,0,0,0,0
45,22,56.713109066454365,92131,1,1.945822991558685,1,162,0,0,0,0,0
56,24,10.534884570547025,91112,4,0.6137703273479322,3,0,1,0,0,0,0
38,10,66.87696251890377,94418,4,0.12642597715307513,2,0,1,0,0,0,0
28,4,103.66625039967458,91693,1,4.846320622087026,2,145,0,0,0,1,0
46,23,22.148455324037286,94653,4,0.3219525708649018,2,0,0,0,0,1,0
45,9,77.67162516046675,92350,3,2.4179695973236828,2,0,0,0,0,1,0
44,40,57.30885225204412,95055,4,0.5537794630492856,3,0,0,0,0,0,0
58,19,121.70127139863689,94478,2,3.441225690689685,3,0,0,0,0,1,1
44,5,97.47885826960207,92933,2,2.5877350882822325,1,444,1,0,0,1,0
53,16,112.937672488425,94293,4,5.862894302032775,2,0,0,0,0,0,1
56,24,36.22825317441949,94335,4,0.11965393271588542,3,0,1,0,0,0,0
55,18,82.76772789460551,94721,4,1.3882944792746112,3,263,0,1,0,1,0
55,27,22.302996445453026,94115,4,0.17935965368580065,1,0,0,0,0,0,0
40,22,181.27840837143964,91793,2,2.9996491586078906,1,399,0,0,0,1,1
27,34,92.19570225794916,90233,1,2.2973227953413597,1,141,0,0,0,1,0
32,15,65.65230862925821,92941,3,0.039150625754682755,1,103,0,0,0,1,0
47,32,151.79184011942888,90201,2,2.4714542784220592,1,109,0,0,0,1,0
44,27,26.66665397776297,95550,3,1.4686874321350003,3,0,0,1,0,0,0
24,35,51.40468544855769,91906,4,1.6921189456225272,1,0,0,0,0,1,0
58,38,55.38934988969773,94135,4,2.606283289107322,3,0,1,0,0,0,1
56,26,153.3219723887802,93068,3,2.350655313147305,1,157,1,1,1,1,0
37,23,4.532935336075692,94159,2,0.20574076030428645,3,80,0,0,0,0,0
29,25,47.20999192341072,94910,1,0.9650383362189261,3,119,1,0,0,1,0
52,15,175.66054399801712,92405,3,4.799844576927723,1,464,0,0,0,0,0
58,39,120.42435876629513,94927,1,1.716137247031178,1,219,1,0,0,1,0
32,19,93.4964603370932,94356,2,0.2529867676895454,1,0,0,0,0,0,0
59,35,21.635151945981523,92004,2,0.16978352998661306,1,0,0,0,0,0,0
56,37,75.10168572374876,92088,4,2.397295741947925,1,0,0,0,0,0,0
