Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
41,2,92.53530188578267,94277,3,2.3460494376804797,1,0,1,0,0,0,0
50,29,24.566271200415702,89836,3,0.6975230640541739,3,0,0,0,0,0,0
42,37,63.83090190573965,92090,3,1.7408838593414222,3,0,0,0,0,0,0
26,5,22.42630433295863,93209,2,1.3428050070171769,1,102,0,0,0,1,0
56,34,39.61755942573765,94598,2,0.266343928230514,3,0,0,0,0,1,0
41,29,87.16465347372686,94767,3,0.5463561498668643,1,0,0,0,0,1,0
43,24,89.27117228371058,94908,4,3.2543473397705,3,101,0,0,0,1,0
53,39,42.40540141532329,94962,4,0.6226113599583727,3,177,0,0,0,0,0
33,12,36.25271916909266,90511,3,3.5711284449351224,1,0,1,0,0,0,0
26,2,48.57469064030848,94858,1,1.8975395746878245,1,0,1,0,0,1,0
52,14,62.16203527303093,93156,3,0.5965176559521432,3,89,0,0,0,0,0
33,29,24.16893075822217,94414,3,0.22693796442403125,3,154,0,0,0,0,0
50,13,139.49979312351456,93995,3,2.135011167919117,2,132,0,0,0,0,1
56,30,85.78385120429553,92011,3,2.4025242375042883,3,0,0,0,0,0,0
37,0,142.04668614154588,93172,1,2.0457899951159995,1,177,1,0,1,1,0
48,10,191.23586405618647,94466,3,6.05351427177609,3,331,1,0,1,1,1
46,26,30.340293620124218,94031,3,0.1324745974299144,3,161,0,0,0,1,0
56,21,31.99120251189197,95363,1,0.03994913047164572,3,105,0,0,0,1,0
34,12,96.98247333729033,92092,3,0.24364661351104688,2,0,0,0,0,1,0
45,26,17.367804761506896,91651,1,2.2803131288646274,1,0,1,0,0,0,0
31,9,64.72173628760325,94948,1,2.5504187931105373,1,133,1,0,0,1,0
22,5,66.0393700834941,90521,4,0.21144036112261633,1,0,0,0,0,0,0
36,19,88.51330725700113,92102,4,1.8086875746152544,3,0,1,0,0,0,0
27,24,45.35743862343875,94660,1,0.796824917150815,3,102,0,0,0,1,0
30,22,22.77808383803846,89975,3,0.2196526273698558,1,94,0,1,0,0,0
51,20,37.286873568507815,94487,3,0.6502246137275935,2,0,1,0,0,0,0
54,24,17.00015311471583,94857,1,0.8023622474751806,3,92,0,0,0,1,0
45,27,79.20240684987012,94226,4,1.5445544699406866,1,125,0,0,0,0,0
32,-1,22.374844162794577,90254,1,0.21074791448697905,1,0,0,0,0,1,0
29,7,79.46626897036037,92940,2,1.9640323261816208,3,142,0,0,0,0,0
48,19,7.843451670056762,90348,1,2.024590457507652,2,0,1,0,0,0,0
42,21,9.050069639598465,95671,3,0.9863218159839937,2,0,0,0,0,1,0
47,28,50.8908381641472,94125,3,0.22590082604743933,1,0,0,0,0,0,0
60,36,45.322638916163214,94650,3,0.5567517897917393,3,0,1,0,0,1,0
31,4,28.088034912295594,94841,4,0.7869594395176576,3,0,0,0,0,0,0
26,15,41.41943829420825,94509,1,1.4893793262681223,1,146,0,0,0,1,0
66,20,73.4575167340757,92956,2,2.8107367150724976,1,186,1,1,0,1,0
31,15,101.23835278296062,94731,3,1.3323412211199486,2,0,0,0,0,0,0
59,1,24.018799551755315,94457,2,0.16646894377190802,2,0,0,0,0,1,0
45,21,18.842149497989563,94206,2,0.319173979031234,2,0,0,0,0,0,0
61,39,44.45815940802795,91821,3,0.023284525114060317,2,0,0,1,1,1,0
31,21,25.750989947080324,94371,1,0.9680284172894533,1,377,0,0,0,1,0
32,15,39.05380432220615,95747,3,0.4647756273438475,2,86,0,0,0,1,1
49,36,55.34967948623455,92193,4,1.8078403852505018,3,0,0,0,0,1,0
52,36,81.25330573771518,91261,3,-0.0,3,0,1,0,0,0,1
61,38,19.56111885990579,94475,4,1.1324398828790838,2,0,1,1,1,1,0
37,27,55.95603413469098,91294,3,0.5966121306204724,2,154,1,0,1,1,1
60,20,29.91128405158037,91164,1,0.10705893403307631,1,111,1,0,0,1,0
32,29,42.99559041543529,93687,1,0.4213104473561369,1,0,0,0,0,0,0
52,31,107.7896813337421,94709,4,0.07904860972350747,3,0,1,0,0,0,0
59,9,57.116893354676634,94388,2,2.12034730111146,1,0,0,0,0,1,0
32,9,74.16277652787409,92973,1,1.7260265304086189,1,0,0,1,0,1,0
23,1,92.64620718285616,94477,1,7.017806916415083,1,0,0,0,0,0,0
51,15,51.41398067623482,95546,3,1.3936994278130865,1,152,0,0,0,1,0
59,30,58.322253263647156,91268,3,2.1589461632355085,3,0,0,0,0,1,0
51,6,37.24492206578542,91400,3,1.3977491527932293,3,104,1,0,0,1,0
38,5,136.0817557954482,90219,1,1.2652439867908623,1,0,1,0,0,0,0
27,4,108.01615225377243,90197,1,1.928762843748883,1,138,1,0,0,0,0
35,1,147.72645857828223,94324,4,0.17659689297245684,1,0,1,0,0,0,0
52,23,37.82068286679492,91969,3,2.808121534314843,3,142,0,0,0,1,0
27,26,37.953522536600616,91194,1,0.12927505978649,3,0,1,0,0,0,0
26,0,137.9441016831585,92100,1,1.498503712185249,1,153,0,0,0,1,0
39,23,80.27289809931528,94151,3,1.306698388928754,2,165,0,0,0,1,0
58,32,24.897271736614123,91602,4,1.154556970417877,3,126,1,0,0,1,0
56,33,203.11158983235268,90326,1,1.345875618828777,3,0,0,0,0,1,0
56,37,30.183224467066648,95472,1,1.9359016404887943,3,206,0,0,0,0,0
28,36,30.009246365605023,94407,1,0.8788042367307001,1,0,1,0,0,0,0
50,25,116.66408386211907,94228,4,2.206910032476543,2,0,0,0,0,0,1
55,25,122.0479734535838,94182,4,1.8825999599483918,1,0,0,0,0,1,0
30,5,165.96359862707072,91382,1,2.2860195439395166,1,0,0,0,0,1,0
33,23,156.1262582047103,90162,2,0.10150009796446624,1,0,0,0,0,0,0
26,2,75.89937193271665,92692,2,2.2395727106235883,1,0,0,0,0,0,0
54,42,46.68722456898702,93500,3,1.7296168021649518,3,0,0,0,0,0,0
57,42,39.77973434213112,94990,4,1.1595299800183327,3,0,0,0,0,1,0
49,26,179.64676545611758,92100,1,4.569802318252556,1,370,0,0,0,1,1
29,32,20.156820500507038,90150,3,2.227103526354615,1,0,1,0,0,1,0
55,25,117.21524575234271,92059,1,1.749835681063094,1,410,0,0,0,1,0
25,5,33.50950925573311,94897,4,2.5344192295079138,1,0,0,0,0,1,0
45,2,195.34873358598745,91963,2,1.8674909813784404,3,99,0,0,0,1,0
51,29,17.876872388037444,94417,3,1.8152296728301005,3,102,0,0,0,0,0
30,17,52.63899193616192,95210,4,1.234203785628384,3,0,0,1,0,0,0
36,22,117.38510497680726,94307,2,7.33690893821084,1,487,0,0,0,0,0
33,17,13.180583472899148,94606,1,1.7008271949102327,1,165,1,0,1,1,0
48,16,55.44309927971829,91401,1,2.527443413433082,1,158,0,0,0,1,0
32,26,164.95204950000817,94517,1,1.5783985960083329,1,0,0,0,0,0,0
62,17,35.00461748281893,94693,4,0.038156425453986564,2,0,1,0,0,0,0
29,3,92.64779599791063,90429,2,2.147818616827728,1,0,0,1,0,0,0
34,11,204.50698150759234,94526,1,6.074355880340531,1,0,0,0,0,0,1
36,4,66.92814463997166,93060,4,2.27874397537307,3,0,1,0,0,0,0
58,21,110.41879748844364,91357,1,0.0011828692656750128,2,0,0,0,0,1,0
52,36,17.29047318072203,92460,3,1.6811648950200273,3,100,0,0,0,1,0
66,16,33.932541154158145,94601,3,1.4632811045851466,1,0,1,1,1,1,0
26,5,94.61696604343477,92080,2,1.6414514149725132,1,0,0,0,0,0,0
32,23,43.05880722528963,93924,4,0.14596826200568835,3,0,0,0,0,1,0
38,24,164.43850725016418,94124,2,0.21822121278273054,1,147,0,0,0,1,0
57,17,55.92637752982597,95621,3,2.2875544649626742,1,0,0,0,0,0,0
36,12,28.31130831433103,91465,3,1.3131150649874859,2,0,0,0,0,0,0
63,31,16.83017861606531,92079,2,0.03345995664968693,2,86,0,0,0,0,0
50,21,22.611465402854314,91993,3,0.5087934864110657,2,0,0,0,0,0,0
57,34,94.99218793969222,94663,2,3.527470508958827,1,206,0,0,0,0,0
56,22,60.911515804612065,92052,4,2.4070888897812903,1,0,0,0,0,0,0
44,2,28.457120716158137,94106,2,3.27893625755165,1,156,1,0,0,0,0
51,35,18.965532737349864,94260,1,2.1132451411019595,1,231,0,0,0,0,0
36,27,96.24851838902012,91921,1,1.4706058566550362,3,0,0,1,0,0,0
54,41,47.51493123659872,94435,2,3.8528710977063056,3,106,1,0,0,1,0
59,36,51.725746750466556,94461,4,0.7806730129691295,2,0,0,0,0,1,0
47,5,72.7574915719462,91912,1,1.859950030441369,1,0,0,0,0,0,0
47,36,15.54646831236482,94203,3,0.9479836068597298,3,148,1,0,0,1,0
27,17,38.499157111099535,94258,1,1.6090756183465613,1,182,0,0,0,0,0
57,35,48.49536665427912,94369,2,1.7503582956400452,3,0,0,0,0,0,0
57,27,48.72781051140801,94557,2,0.12472902689239285,1,98,1,0,0,0,0
49,13,70.86757879569981,94379,1,1.6875953246654292,2,160,1,1,1,1,0
46,33,33.791705008649316,94300,3,0.7451645314610433,2,0,0,0,0,0,0
36,20,23.33865126417499,94069,4,0.04765467973652138,3,0,0,0,0,0,0
26,-1,86.65165931326872,92152,1,5.079653983478374,1,0,0,0,0,0,1
67,9,60.281766969941344,95396,3,2.063053920288852,2,0,0,0,0,0,0
28,18,136.9600409693644,94138,1,2.385038068535607,1,0,1,0,0,0,0
47,6,57.256694190186714,90153,4,1.6612408278362838,2,135,0,0,0,1,0
47,18,154.05473049205102,90148,3,6.415843431796997,2,408,0,0,0,0,1
58,39,79.89400385200899,90158,2,2.0081166087896265,1,0,1,0,0,1,0
35,37,55.859373405497465,90301,4,2.079396412552467,1,0,0,0,0,0,0
57,33,2.2860967956177163,94089,3,3.0263366864067285,3,0,0,0,0,0,0
57,46,85.09020235501922,92240,4,1.5697581504280498,3,0,0,0,0,0,0
54,40,42.81890203462504,90263,4,1.4164811307814476,3,0,0,0,0,0,0
35,9,25.69038338395471,89975,4,0.300923679910837,1,0,0,0,0,0,0
57,40,67.13814568855216,93807,4,1.4052738134089733,2,0,1,1,1,1,0
35,0,142.91576308768217,92290,2,3.8080275244932684,3,0,1,1,1,1,1
66,32,35.39000395795775,91445,3,2.675478515099558,3,98,1,1,0,1,0
42,25,30.037081520492517,90766,4,3.7597954488383944,2,0,0,0,0,0,1
39,25,48.63698136552251,94181,4,1.4646803200342569,2,0,1,0,0,0,0
43,29,77.04200281316054,91976,1,1.7417583469703999,1,144,0,0,0,0,0
26,34,34.94933430381617,90142,3,0.6206130939897403,1,0,0,0,0,0,0
47,5,65.9014948503534,95515,1,1.7446337957119336,1,0,0,0,0,1,0
35,23,18.888254472671782,91130,2,-0.0,1,121,0,1,0,0,0
45,7,44.889004611769174,94268,3,0.6801181176447717,2,0,0,1,0,1,0
63,33,40.54747726678112,89957,3,2.1412509425597124,1,0,0,1,0,0,0
55,36,16.024984798858174,94240,4,1.3504162214435715,1,0,0,0,0,1,0
64,28,58.95324936599565,92552,2,1.979897733606077,3,0,1,0,0,0,0
37,25,48.84130263459744,94118,1,0.1759180215076135,1,0,0,0,0,1,0
